job_id,title,company,city,contract,salary,publish_time,premium,job_url,logo_url
tk8R,مالک محصول (Product Owner),پیام آوا پردازش | Payam Ava Pardazesh,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/payam-ava-pardazesh/jobs/tk8R/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%85%D8%A7%D9%84%DA%A9-%D9%85%D8%AD%D8%B5%D9%88%D9%84-product-owner-%D8%AF%D8%B1-%D9%BE%DB%8C%D8%A7%D9%85-%D8%A2%D9%88%D8%A7-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D8%B4?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/qJDYujLhgfsMFp4P3FzueR4pyqs=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/72a7e1fe-00c2-11eb-a286-d6b790452c1a_a495b37b-39b6-4f88-b74b-543febe0cea1/main.jpg
taWi,کارشناس مرکز عملیات (آقا),آتیه داده پرداز(سهامی عام) | Atieh Dadeh Pardaz,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),True,https://jobinja.ir/companies/adpdigital/jobs/taWi/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D9%85%D8%B1%DA%A9%D8%B2-%D8%B9%D9%85%D9%84%DB%8C%D8%A7%D8%AA-%D8%A2%D9%82%D8%A7-%D8%AF%D8%B1-%D8%A2%D8%AA%DB%8C%D9%87-%D8%AF%D8%A7%D8%AF%D9%87-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2-%D8%B3%D9%87%D8%A7%D9%85%DB%8C-%D8%B9%D8%A7%D9%85?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/TuE10Aq2SM9copy6K60mM3RVXP4=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/f215a1f0-2056-11e8-8371-06a874001fea_c05a8830-a318-4488-89a6-5d7e91658b94/main.jpg
taIC,کارشناس ارشد فنی تیم پشتیبانی (آقا),دانا پرداز  | DANA PARDAZ,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/danapardaz/jobs/taIC/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%A7%D8%B1%D8%B4%D8%AF-%D9%81%D9%86%DB%8C-%D8%AA%DB%8C%D9%85-%D9%BE%D8%B4%D8%AA%DB%8C%D8%A8%D8%A7%D9%86%DB%8C-%D8%A2%D9%82%D8%A7-%D8%AF%D8%B1-%D8%AF%D8%A7%D9%86%D8%A7-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/4urUuCXC5YsSrSjFfcDJ8QnLoLs=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/4657a9d4-a297-4ee0-b6ee-b8f35102e830/main.jpg
ta0c,گیم تستر (QA-کرج),استودیو کینگ کد | KingKode,البرز، کرج,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),True,https://jobinja.ir/companies/kingkode/jobs/ta0c/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%AF%DB%8C%D9%85-%D8%AA%D8%B3%D8%AA%D8%B1-qa-%DA%A9%D8%B1%D8%AC-%D8%AF%D8%B1-%D8%A7%D8%B3%D8%AA%D9%88%D8%AF%DB%8C%D9%88-%DA%A9%DB%8C%D9%86%DA%AF-%DA%A9%D8%AF?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/Z8Xlb8S2k957ZSHqQmqka5oUI78=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/00bcb7b3-4151-4326-8729-4124458d8388/main.jpg
ta0R,طراح بازی (Game Designer-کرج),استودیو کینگ کد | KingKode,البرز، کرج,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),True,https://jobinja.ir/companies/kingkode/jobs/ta0R/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%B7%D8%B1%D8%A7%D8%AD-%D8%A8%D8%A7%D8%B2%DB%8C-game-designer-%DA%A9%D8%B1%D8%AC-%D8%AF%D8%B1-%D8%A7%D8%B3%D8%AA%D9%88%D8%AF%DB%8C%D9%88-%DA%A9%DB%8C%D9%86%DA%AF-%DA%A9%D8%AF?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/Z8Xlb8S2k957ZSHqQmqka5oUI78=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/00bcb7b3-4151-4326-8729-4124458d8388/main.jpg
Ak6P,Senior Full‑Stack Developer (Django + Vue.js),گل گیفت | GOLGift,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),True,https://jobinja.ir/companies/golgift-1/jobs/Ak6P/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-full-stack-developer-django-vue-js-%D8%AF%D8%B1-%DA%AF%D9%84-%DA%AF%DB%8C%D9%81%D8%AA?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/Y2ssDmezrAfFCWx5xaektG1mW0Y=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/e6028a21-c758-491e-8a0b-bacd343c941b/main.png
tp4A,Senior Back-End Developer,تدبیر کیش ویرا | Tadbir Kish Vira,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),True,https://jobinja.ir/companies/tadbirkishvira/jobs/tp4A/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-back-end-developer-%D8%AF%D8%B1-%D8%AA%D8%AF%D8%A8%DB%8C%D8%B1-%DA%A9%DB%8C%D8%B4-%D9%88%DB%8C%D8%B1%D8%A7?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/RFy1iKs5B2qcehmjV8ly-HLQ5fo=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/a5356d4e-c8b0-11e9-a2ec-d6b790452c1a_d65e894a-a61e-47f2-b327-3c6ec96b198a/main.jpg
tpsd,کارشناس ناظر نرم افزار,عصر فناوری دانش | KTE,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/kte-1/jobs/tpsd/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D9%86%D8%A7%D8%B8%D8%B1-%D9%86%D8%B1%D9%85-%D8%A7%D9%81%D8%B2%D8%A7%D8%B1-%D8%AF%D8%B1-%D8%B9%D8%B5%D8%B1-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/qwVgRryivrO0fqrs-eKW4tseP1g=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/0cea37b8-438e-11eb-b0da-96000084aeab_6dc2033c-c664-4283-9203-353209fafbfe/main.png
taem,Web Penetration Tester,اسنپ فود | Snappfood,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/snappfood/jobs/taem/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-web-penetration-tester-%D8%AF%D8%B1-%D8%A7%D8%B3%D9%86%D9%BE-%D9%81%D9%88%D8%AF?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/debGjD2aNowLOBxqHm1Y3MdYJdk=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ecfadc0e-cf5e-11e9-9a53-d6b790452c1a_14ab22f6-5128-4b10-bb7a-3768fe4e4605/main.png
taW2,مهندس مجازی سازی و پشتیبان گیری,توسعه نرم افزارهای بانکی نگاه فردای کارآفرین | Negah-E Bank Karafarin,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/karafarin-negah-bank/jobs/taW2/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%85%D9%87%D9%86%D8%AF%D8%B3-%D9%85%D8%AC%D8%A7%D8%B2%DB%8C-%D8%B3%D8%A7%D8%B2%DB%8C-%D9%88-%D9%BE%D8%B4%D8%AA%DB%8C%D8%A8%D8%A7%D9%86-%DA%AF%DB%8C%D8%B1%DB%8C-%D8%AF%D8%B1-%D8%AA%D9%88%D8%B3%D8%B9%D9%87-%D9%86%D8%B1%D9%85-%D8%A7%D9%81%D8%B2%D8%A7%D8%B1%D9%87%D8%A7%DB%8C-%D8%A8%D8%A7%D9%86%DA%A9%DB%8C-%D9%86%DA%AF%D8%A7%D9%87-%D9%81%D8%B1%D8%AF%D8%A7%DB%8C-%DA%A9%D8%A7%D8%B1%D8%A2%D9%81%D8%B1%DB%8C%D9%86?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/0ZX9iNei3LgcRmFpEPchbQdXXnU=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/460d815b-50c7-4bb9-8ccd-c7624139d5dc/main.jpg
taWl,Senior Software Support Specialist,ویستا سامانه آسا | ASA,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/asa-1/jobs/taWl/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-software-support-specialist-%D8%AF%D8%B1-%D9%88%DB%8C%D8%B3%D8%AA%D8%A7-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D8%A2%D8%B3%D8%A7?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/04_Fc0axAGoAgtx72Zzm8J9wipw=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/610e69c8-1d0d-4465-a3f7-52b74d70381b/main.jpg
tae7,برنامه‌نویس (PHP (Laravel,داده پروران مهدا | Dadeh Parvaran Mahda,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/dadeh-parvaran-mahda/jobs/tae7/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-php-laravel-%D8%AF%D8%B1-%D8%AF%D8%A7%D8%AF%D9%87-%D9%BE%D8%B1%D9%88%D8%B1%D8%A7%D9%86-%D9%85%D9%87%D8%AF%D8%A7?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/wZD5E5EjbuCYaPBnHJ9xAj2elJ0=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/a8a4a1cf-929d-4b6f-a53a-b58d267e64b6/main.jpg
toAV,تحلیلگر و آزمونگر امنیت (لایه برنامه‌های کاربردی),خدمات انفورماتیک | ISC,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/misco/jobs/toAV/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%AA%D8%AD%D9%84%DB%8C%D9%84%DA%AF%D8%B1-%D9%88-%D8%A2%D8%B2%D9%85%D9%88%D9%86%DA%AF%D8%B1-%D8%A7%D9%85%D9%86%DB%8C%D8%AA-%D9%84%D8%A7%DB%8C%D9%87-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7%DB%8C-%DA%A9%D8%A7%D8%B1%D8%A8%D8%B1%D8%AF%DB%8C-%D8%AF%D8%B1-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%86%D9%81%D9%88%D8%B1%D9%85%D8%A7%D8%AA%DB%8C%DA%A9?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/dJ7tsY7qkmtn-WrLI23BoDoW4yk=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ff1b3f72-11d8-4693-8a5b-414a15f5b47f/main.jpg
taWb,کارشناس ارشد شبکه (Network/NOC),داده پردازی مبین هاست | Mobinhost,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/mobinhost/jobs/taWb/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%A7%D8%B1%D8%B4%D8%AF-%D8%B4%D8%A8%DA%A9%D9%87-network-noc-%D8%AF%D8%B1-%D8%AF%D8%A7%D8%AF%D9%87-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%DB%8C-%D9%85%D8%A8%DB%8C%D9%86-%D9%87%D8%A7%D8%B3%D8%AA?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/kDlOCkywlAGgcxPeeldr8e5FfCM=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/527263b3-f892-4d5e-84de-a71fec650c30/main.jpg
tk00,برنامه‌نویس وردپرس (شهرکرد-دورکاری),راست چین | RTL Theme,چهارمحال بختیاری، شهرکرد,"قرارداد
              دورکاری (برای
                مشاهده حقوق وارد شوید)","قرارداد
              دورکاری",(امروز),False,https://jobinja.ir/companies/rtltheme/jobs/tk00/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-%D9%88%D8%B1%D8%AF%D9%BE%D8%B1%D8%B3-%D8%B4%D9%87%D8%B1%DA%A9%D8%B1%D8%AF-%D8%AF%D9%88%D8%B1%DA%A9%D8%A7%D8%B1%DB%8C-%D8%AF%D8%B1-%D8%B1%D8%A7%D8%B3%D8%AA-%DA%86%DB%8C%D9%86?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/xLJHvKjiwovCV8rsHsrXYUH_eCQ=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/bf6232f9-9826-4bb7-93cd-af3172bee155/main.jpg
tUpZ,راهبر عملیات (شیفت شب-آقا),خدمات انفورماتیک | ISC,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/misco/jobs/tUpZ/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%B1%D8%A7%D9%87%D8%A8%D8%B1-%D8%B9%D9%85%D9%84%DB%8C%D8%A7%D8%AA-%D8%B4%DB%8C%D9%81%D8%AA-%D8%B4%D8%A8-%D8%A2%D9%82%D8%A7-%D8%AF%D8%B1-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%86%D9%81%D9%88%D8%B1%D9%85%D8%A7%D8%AA%DB%8C%DA%A9?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/dJ7tsY7qkmtn-WrLI23BoDoW4yk=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ff1b3f72-11d8-4693-8a5b-414a15f5b47f/main.jpg
tUpP,کارشناس NOC,خدمات انفورماتیک | ISC,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/misco/jobs/tUpP/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-noc-%D8%AF%D8%B1-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%86%D9%81%D9%88%D8%B1%D9%85%D8%A7%D8%AA%DB%8C%DA%A9?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/dJ7tsY7qkmtn-WrLI23BoDoW4yk=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ff1b3f72-11d8-4693-8a5b-414a15f5b47f/main.jpg
tUpb,برنامه‌نویس Python,خدمات انفورماتیک | ISC,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/misco/jobs/tUpb/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-python-%D8%AF%D8%B1-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%86%D9%81%D9%88%D8%B1%D9%85%D8%A7%D8%AA%DB%8C%DA%A9?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/dJ7tsY7qkmtn-WrLI23BoDoW4yk=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ff1b3f72-11d8-4693-8a5b-414a15f5b47f/main.jpg
tUp9,کارشناس تست نرم‌افزار (آزمونگر),خدمات انفورماتیک | ISC,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/misco/jobs/tUp9/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%AA%D8%B3%D8%AA-%D9%86%D8%B1%D9%85-%D8%A7%D9%81%D8%B2%D8%A7%D8%B1-%D8%A2%D8%B2%D9%85%D9%88%D9%86%DA%AF%D8%B1-%D8%AF%D8%B1-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%86%D9%81%D9%88%D8%B1%D9%85%D8%A7%D8%AA%DB%8C%DA%A9?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/dJ7tsY7qkmtn-WrLI23BoDoW4yk=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ff1b3f72-11d8-4693-8a5b-414a15f5b47f/main.jpg
tUps,کارشناس فارنزیک و تحلیل بدافزار (آقا),خدمات انفورماتیک | ISC,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/misco/jobs/tUps/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D9%81%D8%A7%D8%B1%D9%86%D8%B2%DB%8C%DA%A9-%D9%88-%D8%AA%D8%AD%D9%84%DB%8C%D9%84-%D8%A8%D8%AF%D8%A7%D9%81%D8%B2%D8%A7%D8%B1-%D8%A2%D9%82%D8%A7-%D8%AF%D8%B1-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%86%D9%81%D9%88%D8%B1%D9%85%D8%A7%D8%AA%DB%8C%DA%A9?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/dJ7tsY7qkmtn-WrLI23BoDoW4yk=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ff1b3f72-11d8-4693-8a5b-414a15f5b47f/main.jpg
tUpc,کارشناس Linux,خدمات انفورماتیک | ISC,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/misco/jobs/tUpc/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-linux-%D8%AF%D8%B1-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%86%D9%81%D9%88%D8%B1%D9%85%D8%A7%D8%AA%DB%8C%DA%A9?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/dJ7tsY7qkmtn-WrLI23BoDoW4yk=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ff1b3f72-11d8-4693-8a5b-414a15f5b47f/main.jpg
tUpC,برنامه‌نویس Mainframe,خدمات انفورماتیک | ISC,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/misco/jobs/tUpC/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-mainframe-%D8%AF%D8%B1-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%86%D9%81%D9%88%D8%B1%D9%85%D8%A7%D8%AA%DB%8C%DA%A9?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/dJ7tsY7qkmtn-WrLI23BoDoW4yk=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ff1b3f72-11d8-4693-8a5b-414a15f5b47f/main.jpg
tUpY,کارشناس پایگاه داده (Oracle),خدمات انفورماتیک | ISC,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/misco/jobs/tUpY/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D9%BE%D8%A7%DB%8C%DA%AF%D8%A7%D9%87-%D8%AF%D8%A7%D8%AF%D9%87-oracle-%D8%AF%D8%B1-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%86%D9%81%D9%88%D8%B1%D9%85%D8%A7%D8%AA%DB%8C%DA%A9?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/dJ7tsY7qkmtn-WrLI23BoDoW4yk=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ff1b3f72-11d8-4693-8a5b-414a15f5b47f/main.jpg
tUZB,DevOps Engineer,خدمات انفورماتیک | ISC,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/misco/jobs/tUZB/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-devops-engineer-%D8%AF%D8%B1-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%86%D9%81%D9%88%D8%B1%D9%85%D8%A7%D8%AA%DB%8C%DA%A9?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/dJ7tsY7qkmtn-WrLI23BoDoW4yk=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ff1b3f72-11d8-4693-8a5b-414a15f5b47f/main.jpg
tUpR,برنامه‌نویس ++C,خدمات انفورماتیک | ISC,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/misco/jobs/tUpR/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-c-%D8%AF%D8%B1-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%86%D9%81%D9%88%D8%B1%D9%85%D8%A7%D8%AA%DB%8C%DA%A9?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/dJ7tsY7qkmtn-WrLI23BoDoW4yk=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ff1b3f72-11d8-4693-8a5b-414a15f5b47f/main.jpg
tUpA,برنامه‌نویس Java EE,خدمات انفورماتیک | ISC,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/misco/jobs/tUpA/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-java-ee-%D8%AF%D8%B1-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%86%D9%81%D9%88%D8%B1%D9%85%D8%A7%D8%AA%DB%8C%DA%A9?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/dJ7tsY7qkmtn-WrLI23BoDoW4yk=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/ff1b3f72-11d8-4693-8a5b-414a15f5b47f/main.jpg
